,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
46,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
47,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
48,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
49,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
50,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
51,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
52,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
53,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
54,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
55,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
56,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
57,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
58,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
59,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
60,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
61,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
62,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
63,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
64,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
65,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
66,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
67,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
68,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
69,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
70,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
71,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
72,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
73,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
74,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
75,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
76,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
77,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
78,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
79,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
80,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
81,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
82,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
83,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
84,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
85,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
86,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
87,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
88,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
89,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
90,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
91,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
92,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
93,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
94,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
95,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
96,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
97,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
98,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
99,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
100,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
101,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
102,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
103,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
104,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
105,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
106,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
107,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
108,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
109,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
110,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
111,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
112,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
113,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
114,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
115,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
116,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
117,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
118,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
119,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
120,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
121,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
122,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
123,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
124,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
125,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
126,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
127,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
128,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
129,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
130,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
131,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
132,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
133,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
134,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
135,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
136,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
137,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
138,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
139,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
140,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
141,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
142,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
143,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
144,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
145,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
146,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
147,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
148,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
149,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
150,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
151,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
152,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
153,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
154,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
155,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
156,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
157,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
158,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
159,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
160,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
161,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
162,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
163,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
164,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
165,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
166,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
167,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
168,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
169,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
170,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
171,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
172,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
173,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
174,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
175,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
176,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
177,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
178,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
179,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
180,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
181,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
182,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
183,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
184,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
185,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
186,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
187,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
188,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
189,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
190,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
191,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
192,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
193,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
194,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
195,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
196,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
197,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
198,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
199,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
200,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
201,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
202,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
203,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
204,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
205,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
206,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
207,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
208,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
209,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
210,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
211,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
212,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
213,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
214,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
215,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
216,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
217,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
218,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
219,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
220,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
221,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
222,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
223,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
224,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
225,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
226,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
227,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
228,A,天空灰,石黑,BZ12GCY0000291,燃油,两驱
229,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
230,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
231,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
232,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
233,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
234,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
235,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
236,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
237,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
238,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
239,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
240,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
241,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
242,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
243,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
244,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
245,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
246,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
247,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
248,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
249,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
250,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
251,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
252,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
253,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
254,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
255,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
256,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
257,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
258,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
259,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
260,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
261,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
262,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
263,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
264,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
265,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
266,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
267,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
268,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
269,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
270,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
271,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
272,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
273,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
274,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
275,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
276,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
277,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
278,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
279,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
280,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
281,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
282,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
283,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
284,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
285,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
286,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
287,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
288,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
289,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
290,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
291,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
292,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
293,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
294,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
295,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
296,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
297,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
298,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
299,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
300,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
301,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
302,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
303,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
304,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
305,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
306,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
307,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
308,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
309,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
310,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
311,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
312,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
313,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
314,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
315,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
316,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
317,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
318,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
319,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
320,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
321,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
322,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
323,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
324,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
325,B,水晶珍珠白,石黑,AZ32GCY0000236,燃油,两驱
326,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
327,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
328,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
329,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
330,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
331,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
332,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
333,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
334,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
335,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
336,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
337,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
338,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
339,B,明亮红,石黑,AZ64GCY0000282,燃油,四驱
340,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
341,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
342,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
343,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
344,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
345,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
346,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
347,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
348,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
349,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
350,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
351,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
352,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
353,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
354,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
355,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
356,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
357,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
358,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
359,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
360,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
361,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
362,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
363,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
364,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
365,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
366,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
367,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
368,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
369,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
370,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
371,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
372,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
373,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
374,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
375,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
376,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
377,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
378,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
379,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
380,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
381,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
382,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
383,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
384,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
385,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
386,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
387,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
388,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
389,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
390,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
391,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
392,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
393,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
394,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
395,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
396,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
